pos_X,pos_Y,pos_Z,vel_X,vel_Y,vel_Z,acl_X,acl_Y,acl_Z,velocityroll_X,pitch_Y,yaw_Z,roll_X_rate,pitch_Y_rate,yaw_Z_rate,roll_X_acl,pitch_Y_acl,yaw_Z_acl,steerCmd,aclCmd,brakeCmd,clutchCmd,geraCmd
223.866,372.019,2.12225,0.0078184,-4.18441e-08,1.77487,0.129552,2.61128e-08,-9.80579,1.77488,-2.71752e-09,0.0133396,-3.64635e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.10511e-08,0,0,0,1,0,0
223.866,372.019,2.12576,0.00785179,-4.18842e-08,1.75526,0.130812,2.66497e-08,-9.80578,1.75527,-2.77226e-09,0.0134682,-3.64647e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.1205e-08,0,0,0,1,0,0
223.866,372.019,2.12923,0.00789022,-4.1922e-08,1.73565,0.132073,2.71866e-08,-9.80576,1.73566,-2.82701e-09,0.0135967,-3.64659e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.13869e-08,0,0,0,1,0,0
223.866,372.019,2.13266,0.00793369,-4.19578e-08,1.71604,0.133334,2.77235e-08,-9.80574,1.71605,-2.88176e-09,0.0137253,-3.64671e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.15973e-08,0,0,0,1,0,0
223.866,372.019,2.13606,0.00798221,-4.19914e-08,1.69642,0.134595,2.82604e-08,-9.80573,1.69644,-2.93651e-09,0.0138539,-3.64684e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.18366e-08,0,0,0,1,0,0
223.866,372.019,2.13941,0.00803578,-4.20228e-08,1.67681,0.135856,2.87974e-08,-9.80571,1.67683,-2.99126e-09,0.0139825,-3.64696e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.21051e-08,0,0,0,1,0,0
223.867,372.019,2.14272,0.00809438,-4.20521e-08,1.6572,0.137117,2.93343e-08,-9.80569,1.65722,-3.04601e-09,0.0141111,-3.64708e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.24034e-08,0,0,0,1,0,0
223.867,372.019,2.146,0.00815803,-4.20793e-08,1.63759,0.138378,2.98712e-08,-9.80567,1.63761,-3.10076e-09,0.0142397,-3.6472e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.2732e-08,0,0,0,1,0,0
223.867,372.019,2.14923,0.00822673,-4.21043e-08,1.61798,0.139639,3.04081e-08,-9.80566,1.618,-3.15551e-09,0.0143683,-3.64733e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.30917e-08,0,0,0,1,0,0
223.867,372.019,2.15243,0.00830047,-4.21271e-08,1.59837,0.1409,3.0945e-08,-9.80564,1.59839,-3.21026e-09,0.0144969,-3.64745e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.3483e-08,0,0,0,1,0,0
223.867,372.019,2.15559,0.00837925,-4.21478e-08,1.57876,0.142161,3.14819e-08,-9.80562,1.57879,-3.26501e-09,0.0146255,-3.64757e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.39067e-08,0,0,0,1,0,0
223.867,372.019,2.1587,0.00846307,-4.21664e-08,1.55915,0.143422,3.20188e-08,-9.8056,1.55918,-3.31976e-09,0.0147541,-3.64769e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.43636e-08,0,0,0,1,0,0
223.867,372.019,2.16178,0.00855194,-4.21828e-08,1.53954,0.144683,3.25557e-08,-9.80558,1.53957,-3.37451e-09,0.0148827,-3.64782e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.48544e-08,0,0,0,1,0,0
223.867,372.019,2.16482,0.00864585,-4.21971e-08,1.51993,0.145944,3.30926e-08,-9.80556,1.51996,-3.42926e-09,0.0150113,-3.64794e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.53802e-08,0,0,0,1,0,0
223.867,372.019,2.16782,0.00874481,-4.22092e-08,1.50032,0.147205,3.36295e-08,-9.80555,1.50035,-3.48401e-09,0.0151399,-3.64806e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.59418e-08,0,0,0,1,0,0
223.867,372.019,2.17078,0.00884881,-4.22191e-08,1.48071,0.148466,3.41664e-08,-9.80553,1.48074,-3.53876e-09,0.0152685,-3.64818e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.65403e-08,0,0,0,1,0,0
223.867,372.019,2.1737,0.00895785,-4.2227e-08,1.4611,0.149727,3.47033e-08,-9.80551,1.46113,-3.5935e-09,0.0153971,-3.6483e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.71766e-08,0,0,0,1,0,0
223.867,372.019,2.17659,0.00907194,-4.22326e-08,1.44149,0.150987,3.52402e-08,-9.80549,1.44152,-3.64825e-09,0.0155256,-3.64843e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.78519e-08,0,0,0,1,0,0
223.867,372.019,2.17943,0.00919107,-4.22362e-08,1.42188,0.152248,3.57771e-08,-9.80547,1.42191,-3.703e-09,0.0156542,-3.64855e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.85674e-08,0,0,0,1,0,0
223.867,372.019,2.18223,0.00931524,-4.22375e-08,1.40227,0.153509,3.63141e-08,-9.80545,1.4023,-3.75775e-09,0.0157828,-3.64867e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.93242e-08,0,0,0,1,0,0
223.867,372.019,2.185,0.00944446,-4.22368e-08,1.38266,0.15477,3.6851e-08,-9.80543,1.3827,-3.8125e-09,0.0159114,-3.64879e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-3.01236e-08,0,0,0,1,0,0
223.867,372.019,2.18772,0.00957872,-4.22339e-08,1.36305,0.156031,3.73879e-08,-9.80541,1.36309,-3.86725e-09,0.01604,-3.64892e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-3.09671e-08,0,0,0,1,0,0
223.868,372.019,2.19041,0.00971802,-4.22288e-08,1.34345,0.157292,3.79248e-08,-9.80539,1.34348,-3.922e-09,0.0161686,-3.64904e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-3.18558e-08,0,0,0,1,0,0
223.868,372.019,2.19306,0.00986237,-4.22216e-08,1.32384,0.158553,3.84617e-08,-9.80537,1.32387,-3.97675e-09,0.0162972,-3.64916e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-3.27913e-08,0,0,0,1,0,0
223.868,372.019,2.19567,0.0100118,-4.22122e-08,1.30423,0.159814,3.89986e-08,-9.80535,1.30426,-4.0315e-09,0.0164258,-3.64928e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-3.3775e-08,0,0,0,1,0,0
223.868,372.019,2.19823,0.0101662,-4.22007e-08,1.28462,0.161075,3.95355e-08,-9.80533,1.28466,-4.08625e-09,0.0165544,-3.64941e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-3.48086e-08,0,0,0,1,0,0
223.868,372.019,2.20076,0.0103257,-4.21871e-08,1.26501,0.162336,4.00724e-08,-9.80531,1.26505,-4.141e-09,0.016683,-3.64953e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-3.58935e-08,0,0,0,1,0,0
223.868,372.019,2.20325,0.0104902,-4.21712e-08,1.2454,0.163597,4.06093e-08,-9.80529,1.24544,-4.19575e-09,0.0168116,-3.64965e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-3.70314e-08,0,0,0,1,0,0
223.868,372.019,2.2057,0.0106598,-4.21533e-08,1.22579,0.164857,4.11462e-08,-9.80526,1.22584,-4.2505e-09,0.0169402,-3.64977e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-3.82241e-08,0,0,0,1,0,0
223.868,372.019,2.20812,0.0108344,-4.21332e-08,1.20618,0.166118,4.16831e-08,-9.80524,1.20623,-4.30525e-09,0.0170688,-3.64989e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-3.94733e-08,0,0,0,1,0,0
223.868,372.019,2.21049,0.011014,-4.2111e-08,1.18657,0.167379,4.22201e-08,-9.80522,1.18662,-4.36e-09,0.0171974,-3.65002e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-4.07808e-08,0,0,0,1,0,0
223.868,372.019,2.21282,0.0111987,-4.20866e-08,1.16696,0.16864,4.2757e-08,-9.8052,1.16702,-4.41475e-09,0.017326,-3.65014e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-4.21485e-08,0,0,0,1,0,0
223.868,372.019,2.21512,0.0113884,-4.206e-08,1.14735,0.169901,4.32939e-08,-9.80518,1.14741,-4.4695e-09,0.0174545,-3.65026e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-4.35784e-08,0,0,0,1,0,0
223.868,372.019,2.21737,0.0115832,-4.20313e-08,1.12774,0.171162,4.38308e-08,-9.80516,1.1278,-4.52425e-09,0.0175831,-3.65038e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-4.50723e-08,0,0,0,1,0,0
223.868,372.019,2.21959,0.0117831,-4.20005e-08,1.10814,0.172423,4.43677e-08,-9.80513,1.1082,-4.579e-09,0.0177117,-3.65051e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-4.66325e-08,0,0,0,1,0,0
223.868,372.019,2.22176,0.0119879,-4.19675e-08,1.08853,0.173684,4.49046e-08,-9.80511,1.08859,-4.63374e-09,0.0178403,-3.65063e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-4.82609e-08,0,0,0,1,0,0
223.868,372.019,2.2239,0.0121978,-4.19324e-08,1.06892,0.174944,4.54415e-08,-9.80509,1.06899,-4.68849e-09,0.0179689,-3.65075e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-4.99598e-08,0,0,0,1,0,0
223.868,372.019,2.226,0.0124128,-4.18951e-08,1.04931,0.176205,4.59784e-08,-9.80507,1.04938,-4.74324e-09,0.0180975,-3.65087e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-5.17313e-08,0,0,0,1,0,0
223.868,372.019,2.22806,0.0126328,-4.18557e-08,1.0297,0.177466,4.65153e-08,-9.80504,1.02978,-4.79799e-09,0.0182261,-3.651e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-5.35778e-08,0,0,0,1,0,0
223.869,372.019,2.23007,0.0128578,-4.18141e-08,1.01009,0.178727,4.70522e-08,-9.80502,1.01017,-4.85274e-09,0.0183547,-3.65112e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-5.55016e-08,0,0,0,1,0,0
223.869,372.019,2.23205,0.0130879,-4.17704e-08,0.990485,0.179988,4.75892e-08,-9.805,0.990571,-4.90749e-09,0.0184833,-3.65124e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-5.7505e-08,0,0,0,1,0,0
223.869,372.019,2.234,0.013323,-4.17245e-08,0.970876,0.181249,4.81261e-08,-9.80498,0.970968,-4.96224e-09,0.0186119,-3.65136e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-5.95907e-08,0,0,0,1,0,0
223.869,372.019,2.2359,0.0135632,-4.16765e-08,0.951268,0.18251,4.8663e-08,-9.80495,0.951365,-5.01699e-09,0.0187405,-3.65149e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-6.1761e-08,0,0,0,1,0,0
223.869,372.019,2.23776,0.0138084,-4.16263e-08,0.93166,0.18377,4.91999e-08,-9.80493,0.931762,-5.07174e-09,0.0188691,-3.65161e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-6.40187e-08,0,0,0,1,0,0
223.869,372.019,2.23958,0.0140587,-4.1574e-08,0.912052,0.185031,4.97368e-08,-9.8049,0.91216,-5.12649e-09,0.0189977,-3.65173e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-6.63663e-08,0,0,0,1,0,0
223.869,372.019,2.24137,0.014314,-4.15195e-08,0.892444,0.186292,5.02737e-08,-9.80488,0.892559,-5.18124e-09,0.0191263,-3.65185e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-6.88065e-08,0,0,0,1,0,0
223.869,372.019,2.24311,0.0145743,-4.14629e-08,0.872836,0.187553,5.08106e-08,-9.80486,0.872958,-5.23599e-09,0.0192549,-3.65197e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-7.13423e-08,0,0,0,1,0,0
223.869,372.019,2.24482,0.0148397,-4.14042e-08,0.853228,0.188814,5.13475e-08,-9.80483,0.853357,-5.29074e-09,0.0193834,-3.6521e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-7.39764e-08,0,0,0,1,0,0
223.869,372.019,2.24648,0.0151101,-4.13433e-08,0.833621,0.190075,5.18844e-08,-9.80481,0.833757,-5.34549e-09,0.019512,-3.65222e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-7.67117e-08,0,0,0,1,0,0
223.869,372.019,2.24811,0.0153856,-4.12802e-08,0.814013,0.191335,5.24213e-08,-9.80478,0.814158,-5.40024e-09,0.0196406,-3.65234e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-7.95514e-08,0,0,0,1,0,0
223.869,372.019,2.2497,0.0156661,-4.1215e-08,0.794405,0.192596,5.29582e-08,-9.80476,0.79456,-5.45499e-09,0.0197692,-3.65246e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-8.24984e-08,0,0,0,1,0,0
223.869,372.019,2.25125,0.0159517,-4.11477e-08,0.774798,0.193857,5.34952e-08,-9.80474,0.774962,-5.50974e-09,0.0198978,-3.65259e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-8.55559e-08,0,0,0,1,0,0
223.869,372.019,2.25276,0.0162423,-4.10782e-08,0.75519,0.195118,5.40321e-08,-9.80471,0.755365,-5.56449e-09,0.0200264,-3.65271e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-8.87272e-08,0,0,0,1,0,0
223.869,372.019,2.25423,0.0165379,-4.10065e-08,0.735583,0.196379,5.4569e-08,-9.80468,0.735769,-5.61924e-09,0.020155,-3.65283e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-9.20156e-08,0,0,0,1,0,0
223.869,372.019,2.25566,0.0168386,-4.09328e-08,0.715976,0.197639,5.51059e-08,-9.80466,0.716174,-5.67399e-09,0.0202836,-3.65295e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-9.54246e-08,0,0,0,1,0,0
223.87,372.019,2.25705,0.0171444,-4.08568e-08,0.696369,0.1989,5.56428e-08,-9.80463,0.69658,-5.72874e-09,0.0204122,-3.65308e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-9.89576e-08,0,0,0,1,0,0
223.87,372.019,2.2584,0.0174551,-4.07787e-08,0.676762,0.200161,5.61797e-08,-9.80461,0.676987,-5.78349e-09,0.0205408,-3.6532e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-1.02618e-07,0,0,0,1,0,0
223.87,372.019,2.25972,0.017771,-4.06985e-08,0.657155,0.201422,5.67166e-08,-9.80458,0.657395,-5.83823e-09,0.0206694,-3.65332e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-1.0641e-07,0,0,0,1,0,0
223.87,372.019,2.26099,0.0180918,-4.06161e-08,0.637548,0.202683,5.72535e-08,-9.80456,0.637805,-5.89298e-09,0.020798,-3.65344e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-1.10338e-07,0,0,0,1,0,0
223.87,372.019,2.26222,0.0184177,-4.05316e-08,0.617941,0.203943,5.77904e-08,-9.80453,0.618216,-5.94773e-09,0.0209266,-3.65356e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-1.14404e-07,0,0,0,1,0,0
223.87,372.019,2.26342,0.0187487,-4.04449e-08,0.598334,0.205204,5.83273e-08,-9.8045,0.598628,-6.00248e-09,0.0210552,-3.65369e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-1.18614e-07,0,0,0,1,0,0
223.87,372.019,2.26458,0.0190847,-4.03561e-08,0.578728,0.206465,5.88643e-08,-9.80448,0.579042,-6.05723e-09,0.0211838,-3.65381e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-1.22971e-07,0,0,0,1,0,0
223.87,372.019,2.26569,0.0194257,-4.02651e-08,0.559121,0.207726,5.94012e-08,-9.80445,0.559459,-6.11198e-09,0.0213123,-3.65393e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-1.2748e-07,0,0,0,1,0,0
223.87,372.019,2.26677,0.0197718,-4.0172e-08,0.539515,0.208987,5.99381e-08,-9.80442,0.539877,-6.16673e-09,0.0214409,-3.65405e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-1.32146e-07,0,0,0,1,0,0
223.87,372.019,2.26781,0.0201229,-4.00767e-08,0.519909,0.210247,6.0475e-08,-9.8044,0.520298,-6.22148e-09,0.0215695,-3.65418e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-1.36972e-07,0,0,0,1,0,0
223.87,372.019,2.26881,0.020479,-3.99793e-08,0.500303,0.211508,6.10119e-08,-9.80437,0.500722,-6.27623e-09,0.0216981,-3.6543e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-1.41965e-07,0,0,0,1,0,0
223.87,372.019,2.26977,0.0208402,-3.98798e-08,0.480697,0.212769,6.15488e-08,-9.80434,0.481148,-6.33098e-09,0.0218267,-3.65442e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-1.4713e-07,0,0,0,1,0,0
223.87,372.019,2.27069,0.0212065,-3.9778e-08,0.461091,0.21403,6.20857e-08,-9.80432,0.461578,-6.38573e-09,0.0219553,-3.65454e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-1.52471e-07,0,0,0,1,0,0
223.87,372.019,2.27157,0.0215778,-3.96742e-08,0.441485,0.21529,6.26226e-08,-9.80429,0.442012,-6.44048e-09,0.0220839,-3.65467e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-1.57995e-07,0,0,0,1,0,0
223.87,372.019,2.27242,0.0219541,-3.95682e-08,0.421879,0.216551,6.31595e-08,-9.80426,0.42245,-6.49523e-09,0.0222125,-3.65479e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-1.63708e-07,0,0,0,1,0,0
223.87,372.019,2.27322,0.0223355,-3.946e-08,0.402273,0.217812,6.36964e-08,-9.80423,0.402893,-6.54998e-09,0.0223411,-3.65491e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-1.69617e-07,0,0,0,1,0,0
223.87,372.019,2.27398,0.0227219,-3.93497e-08,0.382668,0.219073,6.42333e-08,-9.8042,0.383342,-6.60473e-09,0.0224697,-3.65503e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-1.75728e-07,0,0,0,1,0,0
223.871,372.019,2.27471,0.0231134,-3.92373e-08,0.363062,0.220333,6.47703e-08,-9.80418,0.363797,-6.65948e-09,0.0225983,-3.65515e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-1.8205e-07,0,0,0,1,0,0
223.871,372.019,2.27539,0.0235099,-3.91227e-08,0.343457,0.221594,6.53072e-08,-9.80415,0.344261,-6.71423e-09,0.0227269,-3.65528e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-1.88591e-07,0,0,0,1,0,0
223.871,372.019,2.27604,0.0239114,-3.9006e-08,0.323852,0.222855,6.58441e-08,-9.80412,0.324733,-6.76898e-09,0.0228555,-3.6554e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-1.9536e-07,0,0,0,1,0,0
223.871,372.019,2.27665,0.024318,-3.88871e-08,0.304247,0.224116,6.6381e-08,-9.80409,0.305217,-6.82373e-09,0.0229841,-3.65552e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.02367e-07,0,0,0,1,0,0
223.871,372.019,2.27722,0.0247296,-3.8766e-08,0.284642,0.225376,6.69179e-08,-9.80406,0.285714,-6.87848e-09,0.0231127,-3.65564e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.09624e-07,0,0,0,1,0,0
223.871,372.019,2.27774,0.0251463,-3.86428e-08,0.265037,0.226637,6.74548e-08,-9.80403,0.266227,-6.93323e-09,0.0232412,-3.65577e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.17144e-07,0,0,0,1,0,0
223.871,372.019,2.27823,0.025568,-3.85175e-08,0.245432,0.227898,6.79917e-08,-9.804,0.24676,-6.98798e-09,0.0233698,-3.65589e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.24941e-07,0,0,0,1,0,0
223.871,372.019,2.27868,0.0259948,-3.839e-08,0.225828,0.229158,6.85286e-08,-9.80397,0.227319,-7.04272e-09,0.0234984,-3.65601e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.33033e-07,0,0,0,1,0,0
223.871,372.019,2.2791,0.0264266,-3.82604e-08,0.206223,0.230419,6.90655e-08,-9.80394,0.207909,-7.09747e-09,0.023627,-3.65613e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.41438e-07,0,0,0,1,0,0
223.871,372.019,2.27947,0.0268634,-3.81286e-08,0.186619,0.23168,6.96024e-08,-9.80391,0.188542,-7.15222e-09,0.0237556,-3.65626e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.50177e-07,0,0,0,1,0,0
223.871,372.019,2.2798,0.0273053,-3.79947e-08,0.167014,0.232941,7.01394e-08,-9.80388,0.169232,-7.20697e-09,0.0238842,-3.65638e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.59272e-07,0,0,0,1,0,0
223.871,372.019,2.28009,0.0277522,-3.78586e-08,0.14741,0.234201,7.06763e-08,-9.80385,0.15,-7.26172e-09,0.0240128,-3.6565e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.68744e-07,0,0,0,1,0,0
223.871,372.019,2.28035,0.0282042,-3.77204e-08,0.127806,0.235462,7.12132e-08,-9.80382,0.130881,-7.31647e-09,0.0241414,-3.65662e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.78604e-07,0,0,0,1,0,0
223.871,372.019,2.28056,0.0286612,-3.758e-08,0.108202,0.236723,7.17501e-08,-9.80379,0.111934,-7.37122e-09,0.02427,-3.65675e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.8883e-07,0,0,0,1,0,0
223.871,372.019,2.28074,0.0291232,-3.74375e-08,0.0885982,0.237983,7.2287e-08,-9.80376,0.093262,-7.42597e-09,0.0243986,-3.65687e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.99305e-07,0,0,0,1,0,0
223.871,372.019,2.28087,0.0295903,-3.72929e-08,0.0689944,0.239244,7.28239e-08,-9.80373,0.0750721,-7.48072e-09,0.0245272,-3.65699e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-3.0963e-07,0,0,0,1,0,0
223.872,372.019,2.28097,0.0300625,-3.71461e-08,0.0493908,0.240505,7.33608e-08,-9.8037,0.0578205,-7.53547e-09,0.0246558,-3.65711e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-3.18518e-07,0,0,0,1,0,0
223.872,372.019,2.28103,0.0305397,-3.69971e-08,0.0297874,0.241765,7.38977e-08,-9.80367,0.042661,-7.59022e-09,0.0247844,-3.65723e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-3.21567e-07,0,0,0,1,0,0
223.872,372.019,2.28105,0.0310219,-3.6846e-08,0.010184,0.243026,7.44346e-08,-9.80364,0.0326508,-7.64497e-09,0.024913,-3.65736e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-3.02526e-07,0,0,0,1,0,0
223.872,372.019,2.28103,0.0315091,-3.66927e-08,-0.00941921,0.244287,7.49715e-08,-9.80361,0.0328869,-7.69972e-09,0.0250416,-3.65748e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-2.0935e-07,0,0,0,1,0,0
223.872,372.019,2.28097,0.0320015,-3.65373e-08,-0.0290223,0.245548,7.55084e-08,-9.80358,0.0432017,-7.75447e-09,0.0251701,-3.6576e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,-1.11251e-08,0,0,0,1,0,0
223.872,372.019,2.28087,0.0324988,-3.63798e-08,-0.0486253,0.246809,7.60453e-08,-9.80354,0.0584858,-7.80922e-09,0.0252987,-3.65772e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,1.50885e-07,0,0,0,1,0,0
223.872,372.019,2.28073,0.0330012,-3.62201e-08,-0.0682281,0.248069,7.65822e-08,-9.80351,0.0757902,-7.86396e-09,0.0254273,-3.65785e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,2.36535e-07,0,0,0,1,0,0
223.872,372.019,2.28055,0.0335086,-3.60582e-08,-0.0878308,0.24933,7.71191e-08,-9.80348,0.0940058,-7.91871e-09,0.0255559,-3.65797e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,2.84959e-07,0,0,0,1,0,0
223.872,372.019,2.28034,0.0340211,-3.58943e-08,-0.107433,0.250591,7.76561e-08,-9.80345,0.112691,-7.97346e-09,0.0256845,-3.65809e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,3.17268e-07,0,0,0,1,0,0
223.872,372.019,2.28008,0.0345386,-3.57281e-08,-0.127036,0.251851,7.8193e-08,-9.80341,0.131647,-8.02821e-09,0.0258131,-3.65821e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,3.41952e-07,0,0,0,1,0,0
223.872,372.019,2.27979,0.0350612,-3.55598e-08,-0.146638,0.253112,7.87299e-08,-9.80338,0.150771,-8.08296e-09,0.0259417,-3.65834e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,3.62676e-07,0,0,0,1,0,0
223.872,372.019,2.27945,0.0355888,-3.53894e-08,-0.16624,0.254373,7.92668e-08,-9.80335,0.170007,-8.13771e-09,0.0260703,-3.65846e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,3.812e-07,0,0,0,1,0,0
223.872,372.019,2.27908,0.0361214,-3.52168e-08,-0.185842,0.255633,7.98037e-08,-9.80332,0.18932,-8.19246e-09,0.0261989,-3.65858e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,3.98453e-07,0,0,0,1,0,0
223.872,372.019,2.27867,0.0366591,-3.50421e-08,-0.205444,0.256894,8.03406e-08,-9.80328,0.208689,-8.24721e-09,0.0263275,-3.6587e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,4.14969e-07,0,0,0,1,0,0
223.872,372.019,2.27822,0.0372018,-3.48652e-08,-0.225046,0.258155,8.08775e-08,-9.80325,0.2281,-8.30196e-09,0.0264561,-3.65882e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,4.31071e-07,0,0,0,1,0,0
223.872,372.019,2.27772,0.0377496,-3.46862e-08,-0.244648,0.259415,8.14144e-08,-9.80322,0.247543,-8.35671e-09,0.0265847,-3.65895e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,4.4697e-07,0,0,0,1,0,0
223.873,372.019,2.27719,0.0383024,-3.4505e-08,-0.264249,0.260676,8.19513e-08,-9.80318,0.267011,-8.41146e-09,0.0267133,-3.65907e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,4.62805e-07,0,0,0,1,0,0
223.873,372.019,2.27662,0.0388603,-3.43217e-08,-0.283851,0.261937,8.24882e-08,-9.80315,0.286498,-8.4662e-09,0.0268419,-3.65919e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,4.78677e-07,0,0,0,1,0,0
223.873,372.019,2.27602,0.0394232,-3.41362e-08,-0.303452,0.263197,8.30251e-08,-9.80311,0.306002,-8.52095e-09,0.0269705,-3.65931e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,4.94657e-07,0,0,0,1,0,0
223.873,372.019,2.27537,0.0399911,-3.39486e-08,-0.323053,0.264458,8.3562e-08,-9.80308,0.325519,-8.5757e-09,0.027099,-3.65944e-06,-2.73747e-08,0.0642967,-6.11456e-08,0,5.10799e-07,0,0,0,1,0,0
