pos_X,pos_Y,pos_Z,vel_X,vel_Y,vel_Z,acl_X,acl_Y,acl_Z,velocity,roll_X,pitch_Y,yaw_Z,roll_X_rate,pitch_Y_rate,yaw_Z_rate,roll_X_acl,pitch_Y_acl,yaw_Z_acl,steerCmd,wheel_rgt,wheel_lft,aclCmd,brakeCmd,clutchCmd,geraCmd
240.758,12.3968,0.3887,14,-0.00938773,0.0195076,16.5529,-0.404311,0.0198449,14,-0.000400627,0.00144601,-0.0107496,-0.00371797,0.0151454,-0.0001108,0.0915042,-2.03751,0.038612,-0.0180311,-0.00660874,-0.00658403,0.629301,0,0,1
240.898,12.3952,0.388711,14,-0.0132769,0.0213693,16.2651,-0.405891,-0.00231663,14,-0.000429096,0.00142921,-0.0113164,-0.00284695,-0.00167989,-0.0566861,0.0871018,-1.68253,-5.65753,-0.0180311,-0.00660874,-0.00658403,0.629301,0,0,1
241.038,12.3935,0.388718,14,-0.00865871,0.0207346,15.1897,-0.341173,-0.0185495,14,-0.000445834,0.00129304,-0.0119229,-0.00167372,-0.013617,-0.060646,0.117324,-1.19371,-0.39599,-0.0180311,-0.00660874,-0.00658403,0.629301,0,0,1
241.178,12.3918,0.388721,14,-0.00796486,0.0183875,12.6596,-0.786857,-0.0280672,14,-0.000478806,0.00110878,-0.0119679,-0.00329723,-0.018426,-0.00450277,-0.162352,-0.480903,5.61432,-0.0180311,-0.00660874,-0.00658403,1,0,0,1
241.318,12.3899,0.38872,14,-0.0156574,0.0153674,13.6718,-0.847579,-0.0288965,14,-0.000525386,0.000871508,-0.0119193,-0.00465799,-0.0237275,0.00486394,-0.136075,-0.530152,0.93667,-0.0180311,-0.00660874,-0.00658403,1,0,0,1
241.458,12.3881,0.388714,14,-0.0180242,0.011641,11.869,-0.183867,-0.0300124,14,-0.000540958,0.000631154,-0.0123812,-0.00155726,-0.0240355,-0.0461872,0.310073,-0.0307972,-5.10512,-0.0180311,-0.00660874,-0.00658403,1,0,0,1
241.598,12.3862,0.388706,13.9728,-0.0140564,0.00802504,-2.72249,-0.24985,-0.025421,13.9728,-0.000536697,0.000666415,-0.0129426,0.000426111,0.00352616,-0.0561454,0.198337,2.75616,-0.995813,-0.0180311,-0.00660874,-0.00658403,1,0,0,1
241.738,12.3843,0.388699,13.9947,-0.0106926,0.00863107,2.19425,-0.448125,0.0109054,13.9947,-0.000529571,0.000837932,-0.0130552,0.000712668,0.0171517,-0.01126,0.0286557,1.36255,4.48854,-0.0180311,-0.00660874,-0.00658403,1,0,0,1
241.878,12.3823,0.388694,14,-0.0125597,0.0111657,17.2147,-0.359254,0.0273137,14,-0.000515594,0.000838416,-0.013145,0.00139771,4.83841e-05,-0.00898067,0.0685038,-1.71033,0.227931,-0.0180317,-0.00660896,-0.00658425,0.623912,0,0,1
242.018,12.3804,0.388688,14,-0.0149869,0.011123,16.8944,-0.386542,0.00912449,14,-0.000498935,0.000703037,-0.0137279,0.00166585,-0.0135379,-0.0582852,0.0268143,-1.35863,-4.93046,-0.0180317,-0.00660896,-0.00658425,0.623912,0,0,1
242.158,12.3783,0.38868,14,-0.0104985,0.00908158,15.5129,-0.378781,-0.00414297,14,-0.000480791,0.000484458,-0.0143327,0.00181441,-0.0218579,-0.0604818,0.0148565,-0.832,-0.219655,-0.0180311,-0.00660874,-0.00658403,1,0,0,1
